[0/100][0/24]	Loss_D: 1.7188	Loss_G: 1.6253	D(x): 0.3902	D(G(z)): 0.4771 / 0.2308
[90/100][0/24]	Loss_D: 0.0549	Loss_G: 4.2380	D(x): 0.9801	D(G(z)): 0.0331 / 0.0152
[91/100][0/24]	Loss_D: 0.0420	Loss_G: 5.0582	D(x): 0.9793	D(G(z)): 0.0197 / 0.0067
[92/100][0/24]	Loss_D: 0.0318	Loss_G: 5.1735	D(x): 0.9875	D(G(z)): 0.0155 / 0.0062
[93/100][0/24]	Loss_D: 0.0235	Loss_G: 4.7791	D(x): 0.9844	D(G(z)): 0.0074 / 0.0091
[94/100][0/24]	Loss_D: 0.0107	Loss_G: 5.5177	D(x): 0.9949	D(G(z)): 0.0055 / 0.0043
[95/100][0/24]	Loss_D: 0.0086	Loss_G: 5.6114	D(x): 0.9970	D(G(z)): 0.0056 / 0.0040
[96/100][0/24]	Loss_D: 0.0069	Loss_G: 5.6671	D(x): 0.9978	D(G(z)): 0.0046 / 0.0036
[97/100][0/24]	Loss_D: 0.0047	Loss_G: 6.0990	D(x): 0.9983	D(G(z)): 0.0030 / 0.0024
[98/100][0/24]	Loss_D: 0.0060	Loss_G: 5.8865	D(x): 0.9980	D(G(z)): 0.0040 / 0.0030
[99/100][0/24]	Loss_D: 0.0069	Loss_G: 5.7602	D(x): 0.9981	D(G(z)): 0.0049 / 0.0035
